Stazione;Data;Dato pluviometrico giornaliero 0-24
Barbarano ;11/04/2023;0
Barbarano ;12/04/2023;0
Barbarano ;13/04/2023;1,6
Barbarano ;14/04/2023;4,6
Barbarano ;15/04/2023;13,4
Barbarano ;16/04/2023;1
Barbarano ;17/04/2023;0
Barbarano ;18/04/2023;11,6
Barbarano ;19/04/2023;4,6
Barbarano ;20/04/2023;0,2
Barbarano ;21/04/2023;0
Barbarano ;22/04/2023;0
Barbarano ;23/04/2023;0
Barbarano ;24/04/2023;1,6
Barbarano ;25/04/2023;0
Barbarano ;26/04/2023;0
Barbarano ;27/04/2023;0
Barbarano ;28/04/2023;0
Barbarano ;29/04/2023;0
Barbarano ;30/04/2023;1,4
Bolsena ;01/04/2023;0
Bolsena ;02/04/2023;6
Bolsena ;03/04/2023;0
Bolsena ;04/04/2023;0
Bolsena ;05/04/2023;5,4
Bolsena ;06/04/2023;0
Bolsena ;07/04/2023;0
Bolsena ;08/04/2023;45
Bolsena ;09/04/2023;0
Bolsena ;10/04/2023;0
Bolsena ;11/04/2023;0
Bolsena ;12/04/2023;0
Bolsena ;13/04/2023;7
Bolsena ;14/04/2023;5,8
Bolsena ;15/04/2023;1,6
Bolsena ;16/04/2023;0,6
Bolsena ;17/04/2023;0
Bolsena ;18/04/2023;0,6
Bolsena ;19/04/2023;0
Bolsena ;20/04/2023;0
Bolsena ;21/04/2023;0
Bolsena ;22/04/2023;0
Bolsena ;23/04/2023;0
Bolsena ;24/04/2023;6,4
Bolsena ;25/04/2023;0
Bolsena ;26/04/2023;0
Bolsena ;27/04/2023;0
Bolsena ;28/04/2023;0
Bolsena ;29/04/2023;0
Bolsena ;30/04/2023;1,2
Borgo Montello ;01/04/2023;0
Borgo Montello ;02/04/2023;0,4
Borgo Montello ;03/04/2023;0
Borgo Montello ;04/04/2023;0
Borgo Montello ;05/04/2023;8,8
Borgo Montello ;06/04/2023;0
Borgo Montello ;07/04/2023;0
Borgo Montello ;08/04/2023;56
Borgo Montello ;09/04/2023;0,4
Borgo Montello ;10/04/2023;0,2
Borgo Montello ;11/04/2023;0
Borgo Montello ;12/04/2023;0
Borgo Montello ;13/04/2023;0,8
Borgo Montello ;14/04/2023;1,4
Borgo Montello ;15/04/2023;24
Borgo Montello ;16/04/2023;1,2
Borgo Montello ;17/04/2023;0,2
Borgo Montello ;18/04/2023;2
Borgo Montello ;19/04/2023;0,2
Borgo Montello ;20/04/2023;0
Borgo Montello ;21/04/2023;0,2
Borgo Montello ;22/04/2023;0
Borgo Montello ;23/04/2023;0
Borgo Montello ;24/04/2023;0
Borgo Montello ;25/04/2023;0
Borgo Montello ;26/04/2023;0
Borgo Montello ;27/04/2023;0,2
Borgo Montello ;28/04/2023;0
Borgo Montello ;29/04/2023;0
Borgo Montello ;30/04/2023;3,4
Borgorose ;01/04/2023;0,6
Borgorose ;02/04/2023;0,2
Borgorose ;03/04/2023;0
Borgorose ;04/04/2023;0,6
Borgorose ;05/04/2023;3,6
Borgorose ;06/04/2023;0
Borgorose ;07/04/2023;0
Borgorose ;08/04/2023;12
Borgorose ;09/04/2023;1,2
Borgorose ;10/04/2023;0,2
Borgorose ;11/04/2023;0
Borgorose ;12/04/2023;0
Borgorose ;13/04/2023;10,8
Borgorose ;14/04/2023;10
Borgorose ;15/04/2023;39,6
Borgorose ;16/04/2023;5,4
Borgorose ;17/04/2023;0,2
Borgorose ;18/04/2023;1,8
Borgorose ;19/04/2023;0,8
Borgorose ;20/04/2023;0
Borgorose ;21/04/2023;2,4
Borgorose ;22/04/2023;0,2
Borgorose ;23/04/2023;0
Borgorose ;24/04/2023;4,2
Borgorose ;25/04/2023;3
Borgorose ;26/04/2023;0
Borgorose ;27/04/2023;0
Borgorose ;28/04/2023;0
Borgorose ;29/04/2023;0
Borgorose ;30/04/2023;0
Bracciano ;01/04/2023;0
Bracciano ;02/04/2023;0
Bracciano ;03/04/2023;0
Bracciano ;04/04/2023;0
Bracciano ;05/04/2023;1,4
Bracciano ;06/04/2023;0
Bracciano ;07/04/2023;0
Bracciano ;08/04/2023;26,6
Bracciano ;09/04/2023;0
Bracciano ;10/04/2023;0
Bracciano ;11/04/2023;0
Bracciano ;12/04/2023;0
Bracciano ;13/04/2023;3,8
Bracciano ;14/04/2023;3,4
Bracciano ;15/04/2023;35,6
