Stazione;Data;Dato pluviometrico giornaliero 0-24
Baccano ;29/11/2021;7
Baccano ;30/11/2021;0
Bagnoregio ;01/11/2021;10,4
Bagnoregio ;02/11/2021;0
Bagnoregio ;03/11/2021;10,4
Bagnoregio ;04/11/2021;2,6
Bagnoregio ;05/11/2021;0,2
Bagnoregio ;06/11/2021;27
Bagnoregio ;07/11/2021;0,4
Bagnoregio ;08/11/2021;1,8
Bagnoregio ;09/11/2021;0,2
Bagnoregio ;10/11/2021;5,6
Bagnoregio ;11/11/2021;5,4
Bagnoregio ;12/11/2021;0
Bagnoregio ;13/11/2021;0,2
Bagnoregio ;14/11/2021;4,8
Bagnoregio ;15/11/2021;1
Bagnoregio ;16/11/2021;11
Bagnoregio ;17/11/2021;0,2
Bagnoregio ;18/11/2021;0
Bagnoregio ;19/11/2021;0
Bagnoregio ;20/11/2021;0
Bagnoregio ;21/11/2021;0,2
Bagnoregio ;22/11/2021;1,2
Bagnoregio ;23/11/2021;0,2
Bagnoregio ;24/11/2021;0
Bagnoregio ;25/11/2021;22,8
Bagnoregio ;26/11/2021;10,2
Bagnoregio ;27/11/2021;8,4
Bagnoregio ;28/11/2021;7,6
Bagnoregio ;29/11/2021;9,6
Bagnoregio ;30/11/2021;0
Barbarano ;01/11/2021;10,8
Barbarano ;02/11/2021;0,2
Barbarano ;03/11/2021;14,7
Barbarano ;04/11/2021;0,4
Barbarano ;05/11/2021;0
Barbarano ;06/11/2021;19,7
Barbarano ;07/11/2021;0,2
Barbarano ;08/11/2021;3,4
Barbarano ;09/11/2021;2,6
Barbarano ;10/11/2021;2,2
Barbarano ;11/11/2021;8,2
Barbarano ;12/11/2021;5
Barbarano ;13/11/2021;0,2
Barbarano ;14/11/2021;14,6
Barbarano ;15/11/2021;13
Barbarano ;16/11/2021;4,4
Barbarano ;17/11/2021;0
Barbarano ;18/11/2021;0
Barbarano ;19/11/2021;0
Barbarano ;20/11/2021;0
Barbarano ;21/11/2021;0,2
Barbarano ;22/11/2021;3
Barbarano ;23/11/2021;0
Barbarano ;24/11/2021;0
